name,handedness,count,attribute,value
Frank Quilici,R,737,batting avg,0.214
Curt Kaufman,R,737,batting avg,0.0
De Wayne Vaughn,R,737,batting avg,0.0
Rich Wortham,R,737,batting avg,0.0
Bill Sample,R,737,batting avg,0.272
Mike Bacsik,R,737,batting avg,0.0
Craig Kusick,R,737,batting avg,0.235
Glenn Hoffman,R,737,batting avg,0.242
Russ Gibson,R,737,batting avg,0.228
Phil Huffman,R,737,batting avg,0.0
John Bateman,R,737,batting avg,0.23
Luis Pujols,R,737,batting avg,0.193
Joe Gaines,R,737,batting avg,0.24100000000000002
Doug Rader,R,737,batting avg,0.251
Mickey Stanley,R,737,batting avg,0.248
Steve Brown,R,737,batting avg,0.0
Rick Lysander,R,737,batting avg,0.0
Phil Bradley,R,737,batting avg,0.28600000000000003
Winston Llenas,R,737,batting avg,0.23
Charlie Moore,R,737,batting avg,0.261
Tommy John,R,737,batting avg,0.157
Bruce Benedict,R,737,batting avg,0.242
John Ellis,R,737,batting avg,0.262
Mel Stottlemyre,R,737,batting avg,0.0
David Green,R,737,batting avg,0.268
Reid Nichols,R,737,batting avg,0.266
Rick Reichardt,R,737,batting avg,0.261
Luis Tiant,R,737,batting avg,0.16399999999999998
Alex Sanchez,R,737,batting avg,0.0
Leon Roberts,R,737,batting avg,0.267
Ray Burris,R,737,batting avg,0.151
Paul Wilmet,R,737,batting avg,0.0
Tom Grieve,R,737,batting avg,0.249
Bob Forsch,R,737,batting avg,0.213
Danny Cater,R,737,batting avg,0.276
Bill Schroeder,R,737,batting avg,0.24
Ron Reed,R,737,batting avg,0.158
Fred Howard,R,737,batting avg,0.0
Davey Johnson,R,737,batting avg,0.261
Ellis Valentine,R,737,batting avg,0.278
John Hoover,R,737,batting avg,0.0
Dick Allen,R,737,batting avg,0.292
Doug Ault,R,737,batting avg,0.23600000000000002
Mark Wagner,R,737,batting avg,0.243
Mike Walters,R,737,batting avg,0.0
Jake Wood,R,737,batting avg,0.25
Bob Brower,R,737,batting avg,0.242
Ray Culp,R,737,batting avg,0.12300000000000001
Ivan Murrell,R,737,batting avg,0.23600000000000002
Garth Iorg,R,737,batting avg,0.258
Bob Brenly,R,737,batting avg,0.247
Jim Rooker,R,737,batting avg,0.201
Colby Ward,R,737,batting avg,0.0
Jerry Morales,R,737,batting avg,0.259
Davey Lopes,R,737,batting avg,0.263
Catfish Hunter,R,737,batting avg,0.226
Mario Soto,R,737,batting avg,0.132
Jimmy Wynn,R,737,batting avg,0.25
Hank Allen,R,737,batting avg,0.24100000000000002
Jim Fregosi,R,737,batting avg,0.265
Pepe Frias,R,737,batting avg,0.24
Mike Schmidt,R,737,batting avg,0.267
Rey Quinones,R,737,batting avg,0.243
Chuck Porter,R,737,batting avg,0.0
Bert Campaneris,R,737,batting avg,0.259
Bobby Valentine,R,737,batting avg,0.26
Rob Andrews,R,737,batting avg,0.251
Tom Dozier,R,737,batting avg,0.0
Ron Swoboda,R,737,batting avg,0.242
Bob Barton,R,737,batting avg,0.226
Joe Torre,R,737,batting avg,0.297
Al Ferrara,R,737,batting avg,0.259
Rick Steirer,R,737,batting avg,0.0
Sixto Lezcano,R,737,batting avg,0.271
Al Lachowicz,R,737,batting avg,0.0
Dave Nicholson,R,737,batting avg,0.212
Freddie Patek,R,737,batting avg,0.242
Ken Hubbs,R,737,batting avg,0.247
Pepe Mangual,R,737,batting avg,0.242
Tom McCarthy,R,737,batting avg,0.0
Tom Lawless,R,737,batting avg,0.207
Jerry Moses,R,737,batting avg,0.251
Bobby Bonds,R,737,batting avg,0.268
Dave McNally,R,737,batting avg,0.133
Roy Foster,R,737,batting avg,0.253
Denis Menke,R,737,batting avg,0.25
Hal Breeden,R,737,batting avg,0.243
Manny Trillo,R,737,batting avg,0.263
Jackie Gutierrez,R,737,batting avg,0.237
Fred Kendall,R,737,batting avg,0.23399999999999999
Mike Anderson,R,737,batting avg,0.24600000000000002
Jim Lewis,R,737,batting avg,0.0
Joe Charboneau,R,737,batting avg,0.266
Jimmie Schaffer,R,737,batting avg,0.223
Junior Kennedy,R,737,batting avg,0.248
Rod Gilbreath,R,737,batting avg,0.248
Mark Brouhard,R,737,batting avg,0.259
Chris Speier,R,737,batting avg,0.24600000000000002
Mike Fischlin,R,737,batting avg,0.22
Don Money,R,737,batting avg,0.261
Joe Rudi,R,737,batting avg,0.264
Jim Rice,R,737,batting avg,0.298
Shawn Holman,R,737,batting avg,0.0
Alan Wirth,R,737,batting avg,0.0
Gil Garrido,R,737,batting avg,0.237
Marty Perez,R,737,batting avg,0.24600000000000002
Jerry Grote,R,737,batting avg,0.252
Jim Beauchamp,R,737,batting avg,0.231
Terry Wilshusen,R,737,batting avg,0.0
Ron Brand,R,737,batting avg,0.239
Leo Cardenas,R,737,batting avg,0.257
Steve Ellsworth,R,737,batting avg,0.0
Ron Cey,R,737,batting avg,0.261
Skip Jutze,R,737,batting avg,0.215
Ron LeFlore,R,737,batting avg,0.28800000000000003
Bill Russell,R,737,batting avg,0.263
Gene Tenace,R,737,batting avg,0.24100000000000002
Bubba Morton,R,737,batting avg,0.267
Ellie Rodriguez,R,737,batting avg,0.245
Bryan Kelly,R,737,batting avg,0.0
Bill Freehan,R,737,batting avg,0.262
Steve Nicosia,R,737,batting avg,0.248
Ted Savage,R,737,batting avg,0.233
Pete Mackanin,R,737,batting avg,0.226
Rich Dauer,R,737,batting avg,0.257
Mick Kelleher,R,737,batting avg,0.213
Don Sutton,R,737,batting avg,0.14400000000000002
Glenn Beckert,R,737,batting avg,0.28300000000000003
Ron Davis,R,737,batting avg,0.233
Mike Shannon,R,737,batting avg,0.255
John Leister,R,737,batting avg,0.0
Don Cooper,R,737,batting avg,0.0
Ed Romero,R,737,batting avg,0.247
Rick Joseph,R,737,batting avg,0.243
Bill Almon,R,737,batting avg,0.254
Joe Ferguson,R,737,batting avg,0.24
Jeff Jones,R,737,batting avg,0.0
Jerry Terrell,R,737,batting avg,0.253
Jerry Dybzinski,R,737,batting avg,0.23399999999999999
Gary Sutherland,R,737,batting avg,0.243
Bob Coluccio,R,737,batting avg,0.22
Ron Gardenhire,R,737,batting avg,0.23199999999999998
Alan Bannister,R,737,batting avg,0.27
Bob Watson,R,737,batting avg,0.295
Ken Harrelson,R,737,batting avg,0.239
Bobby Wine,R,737,batting avg,0.215
Stefan Wever,R,737,batting avg,0.0
John Kennedy,R,737,batting avg,0.225
Dave Johnson,R,737,batting avg,0.0
Luis Melendez,R,737,batting avg,0.248
Bill Plummer,R,737,batting avg,0.188
Phil Niekro,R,737,batting avg,0.16899999999999998
Eric Hetzel,R,737,batting avg,0.0
Ed Charles,R,737,batting avg,0.263
Luis Gomez,R,737,batting avg,0.21
Dave Lemanczyk,R,737,batting avg,0.0
Al Jones,R,737,batting avg,0.0
Floyd Rayford,R,737,batting avg,0.244
Sam Hinds,R,737,batting avg,0.0
Tony Conigliaro,R,737,batting avg,0.264
Clay Christiansen,R,737,batting avg,0.0
Jim Barr,R,737,batting avg,0.162
Frank Duffy,R,737,batting avg,0.23199999999999998
Phil Garner,R,737,batting avg,0.26
Larry Pashnick,R,737,batting avg,0.0
Todd Fischer,R,737,batting avg,0.0
Joe Nolan,L,316,batting avg,0.263
Denny Doyle,L,316,batting avg,0.25
John LaRose,L,316,batting avg,0.0
Frank Tepedino,L,316,batting avg,0.24100000000000002
Jerry Kutzler,L,316,batting avg,0.0
Darrell Evans,L,316,batting avg,0.248
Tommy McCraw,L,316,batting avg,0.24600000000000002
Britt Burns,L,316,batting avg,0.0
Fred Whitfield,L,316,batting avg,0.253
Jerry Garvin,L,316,batting avg,0.0
Kevin Mmahat,L,316,batting avg,0.0
Wayne Garrett,L,316,batting avg,0.239
Tony Muser,L,316,batting avg,0.259
Kevin Stanfield,L,316,batting avg,0.0
Jim Lyttle,L,316,batting avg,0.248
Scot Thompson,L,316,batting avg,0.262
Gene Locklear,L,316,batting avg,0.27399999999999997
Pat Putnam,L,316,batting avg,0.255
Bob Fallon,L,316,batting avg,0.0
Chris Chambliss,L,316,batting avg,0.27899999999999997
Tom Satriano,L,316,batting avg,0.225
Walt Bond,L,316,batting avg,0.256
Omar Moreno,L,316,batting avg,0.252
Tony Ferreira,L,316,batting avg,0.0
Bryan Oelkers,L,316,batting avg,0.0
Kevin Bearse,L,316,batting avg,0.0
Bruce Boisclair,L,316,batting avg,0.263
Jim Fairey,L,316,batting avg,0.235
Gary Thomasson,L,316,batting avg,0.249
Floyd Robinson,L,316,batting avg,0.28300000000000003
Lou Brock,L,316,batting avg,0.293
Johnny Lewis,L,316,batting avg,0.22699999999999998
Ken Boswell,L,316,batting avg,0.248
Willie Crawford,L,316,batting avg,0.268
Mike Jones,L,316,batting avg,0.0
Jeff Stone,L,316,batting avg,0.27699999999999997
Joe Lahoud,L,316,batting avg,0.223
Tim Flannery,L,316,batting avg,0.255
Zach Crouch,L,316,batting avg,0.0
Greg Gross,L,316,batting avg,0.287
Bruce Tanner,L,316,batting avg,0.0
Jack Brohamer,L,316,batting avg,0.245
Von Joshua,L,316,batting avg,0.273
Eddie Milner,L,316,batting avg,0.253
Tony Oliva,L,316,batting avg,0.304
Johnny Oates,L,316,batting avg,0.25
Pat Underwood,L,316,batting avg,0.0
Mike Phillips,L,316,batting avg,0.24
Jay Johnstone,L,316,batting avg,0.267
Joel McKeon,L,316,batting avg,0.0
Al Bumbry,L,316,batting avg,0.281
Jake Gibbs,L,316,batting avg,0.233
Garry Hancock,L,316,batting avg,0.247
Ed Kranepool,L,316,batting avg,0.261
Chuck Hiller,L,316,batting avg,0.243
Jorge Orta,L,316,batting avg,0.278
Bruce Robbins,L,316,batting avg,0.0
Tony Gonzalez,L,316,batting avg,0.28600000000000003
Brian Dubois,L,316,batting avg,0.0
Steve Whitaker,L,316,batting avg,0.23
Manny Jimenez,L,316,batting avg,0.272
Vance Lovelace,L,316,batting avg,0.0
Wayne Gross,L,316,batting avg,0.233
Ralph Botting,L,316,batting avg,0.0
Terry Crowley,L,316,batting avg,0.25
Tim Harkness,L,316,batting avg,0.235
Jim French,L,316,batting avg,0.196
Dave Roberts,L,316,batting avg,0.19399999999999998
Jim Mason,L,316,batting avg,0.203
Willie Smith,L,316,batting avg,0.248
Leon Durham,L,316,batting avg,0.27699999999999997
Dick Phillips,L,316,batting avg,0.22899999999999998
Ed Crosby,L,316,batting avg,0.22
Larry Stahl,L,316,batting avg,0.23199999999999998
Jose Cruz,L,316,batting avg,0.284
Don Mason,L,316,batting avg,0.205
Jim Umbarger,L,316,batting avg,0.0
Curt Wardle,L,316,batting avg,0.0
Duane Walker,L,316,batting avg,0.22899999999999998
Rod Carew,L,316,batting avg,0.32799999999999996
Rick Manning,L,316,batting avg,0.257
Israel Sanchez,L,316,batting avg,0.0
Cesar Geronimo,L,316,batting avg,0.258
Billy Bryan,L,316,batting avg,0.21600000000000005
Terry Whitfield,L,316,batting avg,0.281
Fred Lynn,L,316,batting avg,0.28300000000000003
Graig Nettles,L,316,batting avg,0.248
Narciso Elvira,L,316,batting avg,0.0
Mike Easler,L,316,batting avg,0.293
Rick Monday,L,316,batting avg,0.264
Joe Keough,L,316,batting avg,0.24600000000000002
Tony Solaita,L,316,batting avg,0.255
Ed Goodson,L,316,batting avg,0.26
Len Whitehouse,L,316,batting avg,0.0
Dick McAuliffe,L,316,batting avg,0.247
Tom Hutton,L,316,batting avg,0.248
Ron Hodges,L,316,batting avg,0.24
Rich Chiles,L,316,batting avg,0.254
Rusty Staub,L,316,batting avg,0.27899999999999997
Jim Norris,L,316,batting avg,0.264
Oscar Gamble,L,316,batting avg,0.265
George Vukovich,L,316,batting avg,0.268
Joe Pactwa,L,316,batting avg,0.0
Craig Reynolds,L,316,batting avg,0.256
Al Oliver,L,316,batting avg,0.303
Sherman Corbett,L,316,batting avg,0.0
Milt May,L,316,batting avg,0.263
Jim Nettles,L,316,batting avg,0.22
Larry Biittner,L,316,batting avg,0.273
Joe Simpson,L,316,batting avg,0.242
Bill Fahey,L,316,batting avg,0.24100000000000002
Bernie Allen,L,316,batting avg,0.239
Claudell Washington,L,316,batting avg,0.278
John Donaldson,L,316,batting avg,0.23800000000000002
Mike Smithson,L,316,batting avg,0.0
John Mayberry,L,316,batting avg,0.253
Dan Briggs,L,316,batting avg,0.195
Pete Ward,L,316,batting avg,0.254
Duke Sims,L,316,batting avg,0.239
Mike Davis,L,316,batting avg,0.259
Jerry Reuss,L,316,batting avg,0.16699999999999998
Danny Goodwin,L,316,batting avg,0.23600000000000002
Bob Knepper,L,316,batting avg,0.13699999999999998
Mickey Rivers,L,316,batting avg,0.295
Jim Northrup,L,316,batting avg,0.267
John Hale,L,316,batting avg,0.201
Reggie Ritter,L,316,batting avg,0.0
Carl Yastrzemski,L,316,batting avg,0.285
Gates Brown,L,316,batting avg,0.257
Ken Landreaux,L,316,batting avg,0.268
Ray Webster,L,316,batting avg,0.244
Bobby Mitchell,L,316,batting avg,0.243
Bruce Bochte,L,316,batting avg,0.282
Bernie Carbo,L,316,batting avg,0.264
Vic Davalillo,L,316,batting avg,0.27899999999999997
John Lowenstein,L,316,batting avg,0.253
Joe Hague,L,316,batting avg,0.239
Bake McBride,L,316,batting avg,0.299
Ed Herrmann,L,316,batting avg,0.24
Mike Rochford,L,316,batting avg,0.0
Bob Molinaro,L,316,batting avg,0.264
Mike Hegan,L,316,batting avg,0.242
Angel Moreno,L,316,batting avg,0.0
Rob Wilfong,L,316,batting avg,0.248
Randy Wiles,L,316,batting avg,0.0
John Milner,L,316,batting avg,0.249
Rich Reese,L,316,batting avg,0.253
Bill Buckner,L,316,batting avg,0.289
Jeff Schattinger,L,316,batting avg,0.0
Darrell Porter,L,316,batting avg,0.247
Tim Johnson,L,316,batting avg,0.223
Tim Corcoran,L,316,batting avg,0.27
Jim Spencer,L,316,batting avg,0.25
Pete LaCock,L,316,batting avg,0.257
Matty Alou,L,316,batting avg,0.307
Jim Dwyer,L,316,batting avg,0.26
Dalton Jones,L,316,batting avg,0.235
Clint Hurdle,L,316,batting avg,0.259
Jeff Twitty,L,316,batting avg,0.0
Boots Day,L,316,batting avg,0.256
Don Mincher,L,316,batting avg,0.249
Jim Gosger,L,316,batting avg,0.226
Marvell Wynne,L,316,batting avg,0.247
Dave Marshall,L,316,batting avg,0.24600000000000002
Roger Repoz,L,316,batting avg,0.22399999999999998
Johnny Briggs,L,316,batting avg,0.253
Bob Jones,L,316,batting avg,0.221
Keith Hernandez,L,316,batting avg,0.29600000000000004
Willie Upshaw,L,316,batting avg,0.262
Dane Iorg,L,316,batting avg,0.276
Richie Hebner,L,316,batting avg,0.276
Gene Richards,L,316,batting avg,0.29
Al Woods,L,316,batting avg,0.271
Rudy Law,L,316,batting avg,0.271
Joel Davis,L,316,batting avg,0.0
Mike Fiore,L,316,batting avg,0.22699999999999998
Bobby Tolan,L,316,batting avg,0.265
Steve Barr,L,316,batting avg,0.0
Jose Tartabull,L,316,batting avg,0.261
Ben Oglivie,L,316,batting avg,0.273
Duane Kuiper,L,316,batting avg,0.271
Jerry Narron,L,316,batting avg,0.21100000000000002
Ken Retzer,L,316,batting avg,0.264
Greg Walker,L,316,batting avg,0.26
Steve Davis,L,316,batting avg,0.0
Jeff Rineer,L,316,batting avg,0.0
Reggie Jackson,L,316,batting avg,0.262
Sonny Jackson,L,316,batting avg,0.251
Mark Mercer,L,316,batting avg,0.0
Rich Coggins,L,316,batting avg,0.265
Mitchell Page,L,316,batting avg,0.266
Glenn Adams,L,316,batting avg,0.28
Joe Morgan,L,316,batting avg,0.271
Lee Thomas,L,316,batting avg,0.255
John Stephenson,L,316,batting avg,0.21600000000000005
Doug Clemens,L,316,batting avg,0.22899999999999998
Steve Braun,L,316,batting avg,0.271
Ty Cline,L,316,batting avg,0.23800000000000002
Thad Bosley,L,316,batting avg,0.272
Jimmie Hall,L,316,batting avg,0.254
Brock Davis,L,316,batting avg,0.26
Curt Blefary,L,316,batting avg,0.237
Mack Jones,L,316,batting avg,0.252
Hosken Powell,L,316,batting avg,0.259
Dave Stapleton,L,316,batting avg,0.0
Dan Meyer,L,316,batting avg,0.253
Jim Holt,L,316,batting avg,0.265
Gary Christenson,L,316,batting avg,0.0
Mike Kinnunen,L,316,batting avg,0.0
Dave Rajsich,L,316,batting avg,0.0
Bill Voss,L,316,batting avg,0.22699999999999998
Wayne Krenchicki,L,316,batting avg,0.266
Ray Sadecki,L,316,batting avg,0.191
Len Matuszek,L,316,batting avg,0.23399999999999999
Joe Lefebvre,L,316,batting avg,0.258
Jim Maloney,L,316,batting avg,0.201
Phil Mankowski,L,316,batting avg,0.264
Mike Lum,L,316,batting avg,0.247
Johnny Grubb,L,316,batting avg,0.278
Mike Pazik,L,316,batting avg,0.0
Jim Traber,L,316,batting avg,0.22699999999999998
Ron Stone,L,316,batting avg,0.24100000000000002
Ted Uhlaender,L,316,batting avg,0.263
Bobby Murcer,L,316,batting avg,0.27699999999999997
Mark Souza,L,316,batting avg,0.0
Rick Jones,L,316,batting avg,0.0
Steve Kemp,L,316,batting avg,0.278
Mike Hargrove,L,316,batting avg,0.29
Steve Hovley,L,316,batting avg,0.258
Luis Quintana,L,316,batting avg,0.0
Sam McDowell,L,316,batting avg,0.154
Pat Kelly,L,316,batting avg,0.264
Jerry Turner,L,316,batting avg,0.257
Sandy Valdespino,L,316,batting avg,0.23
Ken Phelps,L,316,batting avg,0.239
Brian Snyder,L,316,batting avg,0.0
Rick Sofield,L,316,batting avg,0.243
Dave May,L,316,batting avg,0.251
Willie Aikens,L,316,batting avg,0.271
Mike Cubbage,L,316,batting avg,0.258
Merritt Ranew,L,316,batting avg,0.247
Lyman Bostock,L,316,batting avg,0.311
Roy Howell,L,316,batting avg,0.261
Boog Powell,L,316,batting avg,0.266
Dennis DeBarr,L,316,batting avg,0.0
Dan Driessen,L,316,batting avg,0.267
Hal King,L,316,batting avg,0.214
Ed Ott,L,316,batting avg,0.259
Ed Hodge,L,316,batting avg,0.0
Jim Campbell,L,316,batting avg,0.0
Joe Pepitone,L,316,batting avg,0.258
Steve Barber,L,316,batting avg,0.115
Norm Miller,L,316,batting avg,0.23800000000000002
Bob Galasso,L,316,batting avg,0.0
Bob Chance,L,316,batting avg,0.261
Juan Nieves,L,316,batting avg,0.0
Rudy Meoli,L,316,batting avg,0.212
Ruppert Jones,L,316,batting avg,0.25
Terry Francona,L,316,batting avg,0.27399999999999997
Ralph Garr,L,316,batting avg,0.306
Broderick Perkins,L,316,batting avg,0.271
Len Gabrielson,L,316,batting avg,0.253
Johnny Edwards,L,316,batting avg,0.242
Bruce Ellingsen,L,316,batting avg,0.0
Gorman Heimueller,L,316,batting avg,0.0
Clay Dalrymple,L,316,batting avg,0.233
Carlos May,L,316,batting avg,0.27399999999999997
Mike Brumley,L,316,batting avg,0.22899999999999998
Al Luplow,L,316,batting avg,0.235
Willie Stargell,L,316,batting avg,0.282
Steve Carlton,L,316,batting avg,0.201
Del Unser,L,316,batting avg,0.258
Ron Blomberg,L,316,batting avg,0.293
Willie Montanez,L,316,batting avg,0.275
Mike Squires,L,316,batting avg,0.26
Champ Summers,L,316,batting avg,0.255
Tom Haller,L,316,batting avg,0.257
Ed Stroud,L,316,batting avg,0.237
Harry Spilman,L,316,batting avg,0.237
Daryl Sconiers,L,316,batting avg,0.265
Leron Lee,L,316,batting avg,0.25
Willie Davis,L,316,batting avg,0.27899999999999997
Jerry Kenney,L,316,batting avg,0.237
Dan Morogiello,L,316,batting avg,0.0
Tom Matchick,L,316,batting avg,0.215
Jack Perconte,L,316,batting avg,0.27
Ed Kirkpatrick,L,316,batting avg,0.23800000000000002
Ellie Hendricks,L,316,batting avg,0.22
Art Shamsky,L,316,batting avg,0.253
Dick Nen,L,316,batting avg,0.22399999999999998
Rowland Office,L,316,batting avg,0.259
Rick Leach,L,316,batting avg,0.268
Dwayne Murphy,L,316,batting avg,0.24600000000000002
Larry Harlow,L,316,batting avg,0.248
Mike Epstein,L,316,batting avg,0.244
Jason Thompson,L,316,batting avg,0.261
Mike Jorgensen,L,316,batting avg,0.243
Cecil Cooper,L,316,batting avg,0.298
John Poloni,L,316,batting avg,0.0
Dave Revering,L,316,batting avg,0.265
Curt Ford,L,316,batting avg,0.245
Mike Willis,L,316,batting avg,0.0
Bob Burda,L,316,batting avg,0.22399999999999998
Jesse Gonder,L,316,batting avg,0.251
Dave Rader,L,316,batting avg,0.257
Bill Sharp,L,316,batting avg,0.255
Gail Hopkins,L,316,batting avg,0.266
Doug Frobel,L,316,batting avg,0.201
Jerry Augustine,L,316,batting avg,0.0
Jeff Holly,L,316,batting avg,0.0
Tom Poquette,L,316,batting avg,0.268
Brian Asselstine,L,316,batting avg,0.254
Rick Miller,L,316,batting avg,0.26899999999999996
Jerry Remy,L,316,batting avg,0.275
Larry Rothschild,L,316,batting avg,0.0
Tom O'Malley,L,316,batting avg,0.256
Fritz Peterson,Both,104,batting avg,0.159
Jeff Barkley,Both,104,batting avg,0.0
Pete Rose,Both,104,batting avg,0.303
Nardi Contreras,Both,104,batting avg,0.0
Bump Wills,Both,104,batting avg,0.266
Mickey Lolich,Both,104,batting avg,0.11
Ray Chadwick,Both,104,batting avg,0.0
Rusty Torres,Both,104,batting avg,0.212
Marty Martinez,Both,104,batting avg,0.243
Ken Singleton,Both,104,batting avg,0.282
Tony Scott,Both,104,batting avg,0.249
Steve Jeltz,Both,104,batting avg,0.21
Joe Lovitto,Both,104,batting avg,0.21600000000000005
Dave Collins,Both,104,batting avg,0.272
Randy Scarbery,Both,104,batting avg,0.0
Manny Castillo,Both,104,batting avg,0.242
Mike Ramsey,Both,104,batting avg,0.24
Dave McKay,Both,104,batting avg,0.22899999999999998
Barry Raziano,Both,104,batting avg,0.0
Bob Didier,Both,104,batting avg,0.22899999999999998
Billy Smith,Both,104,batting avg,0.23
Jim Lefebvre,Both,104,batting avg,0.251
Ken Henderson,Both,104,batting avg,0.257
Horace Clarke,Both,104,batting avg,0.256
Jerry White,Both,104,batting avg,0.253
Paul Householder,Both,104,batting avg,0.23600000000000002
Jimmy Stewart,Both,104,batting avg,0.237
Rafael Landestoy,Both,104,batting avg,0.237
Steve Burke,Both,104,batting avg,0.0
Rick Sweet,Both,104,batting avg,0.23399999999999999
U L Washington,Both,104,batting avg,0.251
Mark Brown,Both,104,batting avg,0.0
Ted Kubiak,Both,104,batting avg,0.231
Bobby Brown,Both,104,batting avg,0.245
Lafayette Currence,Both,104,batting avg,0.0
Roy Smalley,Both,104,batting avg,0.257
Bert Bradley,Both,104,batting avg,0.0
Bud Harrelson,Both,104,batting avg,0.23600000000000002
Derrel Thomas,Both,104,batting avg,0.249
Johnny Ray,Both,104,batting avg,0.29
Billy North,Both,104,batting avg,0.261
Roger Metzger,Both,104,batting avg,0.231
Fred Norman,Both,104,batting avg,0.125
Chuck Hockenbery,Both,104,batting avg,0.0
Steve Huntz,Both,104,batting avg,0.20600000000000002
Don Kessinger,Both,104,batting avg,0.252
Richie Scheinblum,Both,104,batting avg,0.263
Jeff Schneider,Both,104,batting avg,0.0
Vida Blue,Both,104,batting avg,0.10400000000000001
Albert Hall,Both,104,batting avg,0.251
Chris Bando,Both,104,batting avg,0.22699999999999998
Larry Lintz,Both,104,batting avg,0.22699999999999998
Jerry Hairston,Both,104,batting avg,0.258
Larry Bowa,Both,104,batting avg,0.26
Pete Filson,Both,104,batting avg,0.0
Steve Cummings,Both,104,batting avg,0.0
Bob Veale,Both,104,batting avg,0.114
Bob Stinson,Both,104,batting avg,0.25
Sandy Alomar,Both,104,batting avg,0.245
Miguel Dilone,Both,104,batting avg,0.265
Don Buford,Both,104,batting avg,0.264
Rodney Scott,Both,104,batting avg,0.23600000000000002
Larry Milbourne,Both,104,batting avg,0.254
Bill Sudakis,Both,104,batting avg,0.23399999999999999
Ron Oester,Both,104,batting avg,0.265
R.J. Reynolds,Both,104,batting avg,0.267
Paul Popovich,Both,104,batting avg,0.233
Buddy Biancalana,Both,104,batting avg,0.205
Wallace Johnson,Both,104,batting avg,0.255
Tom Tresh,Both,104,batting avg,0.245
Ron Roenicke,Both,104,batting avg,0.23800000000000002
Biff Pocoroba,Both,104,batting avg,0.257
Joaquin Andujar,Both,104,batting avg,0.127
Bob Meacham,Both,104,batting avg,0.23600000000000002
George Wright,Both,104,batting avg,0.245
Len Randle,Both,104,batting avg,0.257
Bryan Little,Both,104,batting avg,0.245
Rick Peters,Both,104,batting avg,0.27699999999999997
Ted Simmons,Both,104,batting avg,0.285
John Bohnet,Both,104,batting avg,0.0
Al Weis,Both,104,batting avg,0.21899999999999997
Joe Wallis,Both,104,batting avg,0.244
Alan Wiggins,Both,104,batting avg,0.259
Julio Cruz,Both,104,batting avg,0.237
Wes Parker,Both,104,batting avg,0.267
Reggie Smith,Both,104,batting avg,0.287
Roy White,Both,104,batting avg,0.271
Lee Mazzilli,Both,104,batting avg,0.259
Alan Ashby,Both,104,batting avg,0.245
Tim Blackwell,Both,104,batting avg,0.228
Steve Ontiveros,Both,104,batting avg,0.27399999999999997
Darrell Brown,Both,104,batting avg,0.27399999999999997
Wilbur Howard,Both,104,batting avg,0.25
Mike Young,Both,104,batting avg,0.247
Gene Michael,Both,104,batting avg,0.22899999999999998
Vic Harris,Both,104,batting avg,0.217
Tito Fuentes,Both,104,batting avg,0.268
Butch Wynegar,Both,104,batting avg,0.255
Darrel Chaney,Both,104,batting avg,0.217
Jerry Mumphrey,Both,104,batting avg,0.289
Wayne Tolleson,Both,104,batting avg,0.24100000000000002
Chico Ruiz,Both,104,batting avg,0.24
Buck Rodgers,Both,104,batting avg,0.23199999999999998
Gary Lance,Both,104,batting avg,0.0
Tom Brown,R,737,homeruns,0.0
Denny Lemaster,R,737,homeruns,4.0
Jose Cardenal,R,737,homeruns,138.0
Mike Ryan,R,737,homeruns,28.0
Dick Bertell,R,737,homeruns,10.0
Rod Kanehl,R,737,homeruns,6.0
Ozzie Osborn,R,737,homeruns,0.0
Jeff Byrd,R,737,homeruns,0.0
Juan Bonilla,R,737,homeruns,7.0
Rick Wise,R,737,homeruns,15.0
Buck Martinez,R,737,homeruns,58.0
John Wockenfuss,R,737,homeruns,86.0
Eric Wilkins,R,737,homeruns,0.0
Lee Lacy,R,737,homeruns,91.0
Danny Walton,R,737,homeruns,28.0
Bobby Cox,R,737,homeruns,9.0
Brad Wellman,R,737,homeruns,6.0
Jeff Newman,R,737,homeruns,63.0
Pedro Gonzalez,R,737,homeruns,8.0
Tommie Reynolds,R,737,homeruns,12.0
Gene Clines,R,737,homeruns,5.0
Jim Hickman,R,737,homeruns,159.0
Jack Billingham,R,737,homeruns,0.0
Jerry Buchek,R,737,homeruns,22.0
Ivan DeJesus,R,737,homeruns,21.0
Gary Nolan,R,737,homeruns,1.0
Gil Patterson,R,737,homeruns,0.0
Larry Dierker,R,737,homeruns,4.0
Dave Skaggs,R,737,homeruns,3.0
Dick Ruthven,R,737,homeruns,1.0
Steve Eddy,R,737,homeruns,0.0
Dave Kingman,R,737,homeruns,442.0
Eric Soderholm,R,737,homeruns,102.0
Ed Brinkman,R,737,homeruns,60.0
Jim Siwy,R,737,homeruns,0.0
Bud Anderson,R,737,homeruns,0.0
Ted Ford,R,737,homeruns,17.0
John Butcher,R,737,homeruns,0.0
Jerry Ujdur,R,737,homeruns,0.0
Bo Diaz,R,737,homeruns,87.0
Brian Denman,R,737,homeruns,0.0
Kurt Bevacqua,R,737,homeruns,27.0
Syd O'Brien,R,737,homeruns,24.0
Jeffrey Leonard,R,737,homeruns,144.0
Dal Maxvill,R,737,homeruns,6.0
Steve Curry,R,737,homeruns,0.0
Cesar Tovar,R,737,homeruns,46.0
Jack Heidemann,R,737,homeruns,9.0
Rich Rollins,R,737,homeruns,77.0
